,Kitap Adı,Yazar,Puan,Türler,Datamix,Satici,Fiyat,MaxOkurCinsiyet,MaxOkurYüzde,Çevirmen
2079,['Neyi Kaybettiğini Hatırla'],['İsmet Özel'],"['8.2/10', '1.045', '257']","['Din (İslam)', ',', 'Felsefe-Düşünce']","['Tahmini Okuma Süresi: 4 sa. 41 dk.', 'Sayfa Sayısı: 165', 'Basım Tarihi: 1995', 'Yayınevi: İklim Yayınları']",[],[],['Kadın'],['% 61.1'],['Yazar: \nİsmet Özel']
2080,"['Yaşamak, Sevmek ve Öğrenmek']",['Leo Buscaglia'],"['8.5/10', '1.044', '291']","['Psikoloji', ',', 'Kişisel Gelişim']","['Tahmini Okuma Süresi: 7 sa. 14 dk.', 'Sayfa Sayısı: 255', 'Basım Tarihi: Ağustos 2020', 'İlk Yayın Tarihi: 1982', 'Yayınevi: İnkılap Kitabevi', 'Orijinal Adı: Living Loving and Learning']","['Bkmkitap', 'Kitapyurdu']","['₺118,08', '₺41,11']",['Kadın'],['% 72.7'],"['Yazar: \nLeo Buscaglia', 'Çevirmen: \nNesrin Kasap']"
2081,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
2082,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
2083,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
2084,['Denemediğim Yol Kalmadı!'],['Isabelle Filliozat'],"['8.9/10', '1.043', '261']","['Aile (Kadın, Erkek ve Çocuk)', ',', 'Eğitim']","['Tahmini Okuma Süresi: 4 sa. 59 dk.', 'Sayfa Sayısı: 176', 'Basım Tarihi: 13 Mayıs 2019', 'Yayınevi: Kuraldışı Yayınları', 'Orijinal Adı: J7ai Tout Essaye!']","['Bkmkitap', 'Kitapyurdu']","['₺136,50', '₺133,50']",['Kadın'],['% 95.2'],"['Yazar: \nIsabelle Filliozat', 'Çevirmen: \nErtuğrul Memed Koç', 'Çizer: \nAnouk Dubois', 'Tasarımcı: \nEbru Öner']"
2085,['Dev Şeftali'],['Roald Dahl'],"['8.5/10', '1.043', '218']","['Çocuk', ',', 'Edebiyat', ',', 'Hikaye (Öykü)']","['Tahmini Okuma Süresi: 4 sa. 5 dk.', 'Sayfa Sayısı: 144', 'Basım Tarihi: 2013', 'Yayınevi: Can Çocuk Yayınları', 'Orijinal Adı: James and the Giant Peach']","['Bkmkitap', 'Kitapyurdu']","['₺113,75', '₺77,00']",['Kadın'],['% 78.0'],"['Yazar: \nRoald Dahl', 'Çevirmen: \nLâle Akalın']"
2086,['Bitti Bitti Bitmedi'],['Vedat Türkali'],"['8.5/10', '1.043', '231']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 5 sa. 26 dk.', 'Sayfa Sayısı: 192', 'Basım Tarihi: Eylül 2021', 'İlk Yayın Tarihi: Kasım 2014', 'Yayınevi: Ayrıntı Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺108,00', '₺103,68']",['Kadın'],['% 55.4'],['Yazar: \nVedat Türkali']
2087,['Bir de Baktım Yoksun'],['Yekta Kopan'],"['7.9/10', '1.043', '225']","['Edebiyat', ',', 'Hikaye (Öykü)']","['Tahmini Okuma Süresi: 4 sa. 46 dk.', 'Sayfa Sayısı: 168', 'Basım Tarihi: Mayıs 2014', 'Yayınevi: Can Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺136,50', '₺112,38']",['Kadın'],['% 73.0'],['Yazar: \nYekta Kopan']
2088,['Hayır...'],['Adalet Ağaoğlu'],"['8/10', '1.043', '238']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 8 sa. 39 dk.', 'Sayfa Sayısı: 305', 'Basım Tarihi: Ocak 2021', 'İlk Yayın Tarihi: 1993', 'Yayınevi: Everest Yayınları']",['Kitapyurdu'],"['₺34,18']",['Kadın'],['% 73.2'],['Yazar: \nAdalet Ağaoğlu']
2089,['Sevdalar Sözde Kaldı'],['Ahmed Günbay Yıldız'],"['8.4/10', '1.043', '201']","['Aşk', ',', 'Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 9 sa. 31 dk.', 'Sayfa Sayısı: 336', 'Basım Tarihi: 12 Aralık 2017', 'Yayınevi: Timaş Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺175,00', '₺175,00']",['Kadın'],['% 77.3'],['Yazar: \nAhmed Günbay Yıldız']
2090,['Yanlışlık'],['Albert Camus'],"['8.3/10', '1.042', '247']","['Edebiyat', ',', 'Tiyatro', ',', 'Senaryo-Oyun']","['Tahmini Okuma Süresi: 2 sa. 43 dk.', 'Sayfa Sayısı: 96', 'Basım Tarihi: Nisan 2021', 'İlk Yayın Tarihi: 1964', 'Yayınevi: Can Yayınları', 'Orijinal Adı: Le malentendu']","['Bkmkitap', 'Kitapyurdu']","['₺84,50', '₺66,99']",['Kadın'],['% 59.1'],"['Yazar: \nAlbert Camus', 'Çevirmen: \nAyberk Erkay']"
2091,['Yunus Emre'],['Sezai Karakoç'],"['8.7/10', '1.041', '218']","['Biyografi', ',', 'Din (İslam)']","['Tahmini Okuma Süresi: 2 sa. 57 dk.', 'Sayfa Sayısı: 104', 'Basım Tarihi: Ocak 2022', 'İlk Yayın Tarihi: Ocak 2011', 'Yayınevi: Diriliş Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺40,20', '₺45,00']",['Kadın'],['% 63.2'],['Yazar: \nSezai Karakoç']
2092,['Cyrano de Bergerac'],['Edmond Rostand'],"['9.1/10', '1.041', '339']","['Dünya Klasikleri', ',', 'Edebiyat', ',', 'Tiyatro', ',', 'Senaryo-Oyun']","['Tahmini Okuma Süresi: 8 sa. 10 dk.', 'Sayfa Sayısı: 288', 'Basım Tarihi: Mart 2017', 'İlk Yayın Tarihi: 1896', 'Yayınevi: Türkiye İş Bankası Kültür Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺112,00', '₺91,65']",['Kadın'],['% 51.9'],"['Yazar: \nEdmond Rostand', 'Çevirmen: \nSabri Esat Siyavuşgil']"
2093,['Allah ile Aldatmak'],['Yaşar Nuri Öztürk'],"['8.7/10', '1.040', '300']","['Deneme-İnceleme', ',', 'Din (İslam)', ',', 'Siyaset-Politika']","['Tahmini Okuma Süresi: 11 sa. 20 dk.', 'Sayfa Sayısı: 400', 'Basım Tarihi: Eylül 2009', 'Yayınevi: Yeni Boyut Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺248,50', '₺171,25']",['Erkek'],['% 69.7'],['Yazar: \nYaşar Nuri Öztürk']
2094,['Kırmızı Piramit'],['Rick Riordan'],"['8.5/10', '1.039', '207']","['Roman', ',', 'Fantastik', ',', 'Edebiyat', ',', 'Gençlik', ',', 'Mitolojiler']","['Tahmini Okuma Süresi: 17 sa. 37 dk.', 'Sayfa Sayısı: 622', 'Basım Tarihi: Mayıs 2010', 'Yayınevi: Doğan Egmont Yayınları', 'Orijinal Adı: The Red Pyramid (The Kane Chronicles #1)']","['Bkmkitap', 'Kitapyurdu']","['₺134,25', '₺196,88']",['Kadın'],['% 68.2'],"['Yazar: \nRick Riordan', 'Çevirmen: \nBelgin Selen Haktanır']"
2095,['Saf ve Düşünceli Romancı'],['Orhan Pamuk'],"['8.3/10', '1.039', '215']","['Deneme-İnceleme', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 3 sa. 31 dk.', 'Sayfa Sayısı: 124', 'Basım Tarihi: Şubat 2019', 'İlk Yayın Tarihi: 3 Mart 2011', 'Yayınevi: Yapı Kredi Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺91,00', '₺98,20']",['Erkek'],['% 52.2'],['Yazar: \nOrhan Pamuk']
2096,['Kanadı Kırık Melek’in Kanadına Takılanlar'],['Rukiye Türeyen'],"['8.6/10', '1.039', '297']","['Edebiyat', ',', 'Hikaye (Öykü)']","['Tahmini Okuma Süresi: 3 sa. 38 dk.', 'Sayfa Sayısı: 128', 'Basım Tarihi: Mart 2018', 'Yayınevi: Egemen Yayınları', 'Orijinal Adı: Kanadı Kırık Melek’in Kanadına Takılanlar']","['Bkmkitap', 'Kitapyurdu']","['₺9,49', '₺10,14']",['Kadın'],['% 66.0'],['Yazar: \nRukiye Türeyen']
2097,['Bu Ümmetin Genci'],['Nureddin Yıldız'],"['9.1/10', '1.040', '266']","['Din (İslam)', ',', 'Mitolojiler']","['Tahmini Okuma Süresi: 6 sa. 19 dk.', 'Sayfa Sayısı: 223', 'Basım Tarihi: 2021', 'İlk Yayın Tarihi: 2017', 'Yayınevi: Tahlil Yayınevi']","['Bkmkitap', 'Kitapyurdu']","['₺106,50', '₺54,00']",['Kadın'],['% 71.8'],['Yazar: \nNureddin Yıldız']
2098,['İnferis'],['Mahfi Eğilmez'],"['8/10', '1.039', '307']","['Edebiyat', ',', 'Polisiye', ',', 'Roman']","['Tahmini Okuma Süresi: 10 sa. 26 dk.', 'Sayfa Sayısı: 368', 'Basım Tarihi: Şubat 2021', 'Yayınevi: Remzi Kitabevi']","['Bkmkitap', 'Kitapyurdu']","['₺182,00', '₺194,35']",['Erkek'],['% 61.3'],['Yazar: \nMahfi Eğilmez']
2099,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
2100,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
2101,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
2102,['Sen Gittiğinde'],['Gayle Forman'],"['7.2/10', '1.039', '174']","['Roman', ',', 'Aşk', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 7 sa. 56 dk.', 'Sayfa Sayısı: 280', 'Basım Tarihi: Ekim 2013', 'İlk Yayın Tarihi: 5 Nisan 2011', 'Yayınevi: Pegasus Yayınları', 'Orijinal Adı: Where She Went (If I Stay, #2)']","['Bkmkitap', 'Kitapyurdu']","['₺147,95', '₺174,85']",['Kadın'],['% 95.7'],"['Yazar: \nGayle Forman', 'Çevirmen: \nMüge Kocaman Özçelik']"
2103,['Zincirlenmiş Zamanlar Zincirlenmiş Sözcükler'],['Mehmed Uzun'],"['9.1/10', '1.039', '237']","['Deneme-İnceleme', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 4 sa. 46 dk.', 'Sayfa Sayısı: 168', 'Basım Tarihi: Mayıs 2006', 'İlk Yayın Tarihi: 2003', 'Yayınevi: İthaki Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺11,55', '₺78,07']",['Erkek'],['% 57.7'],['Yazar: \nMehmed Uzun']
2104,['Karanlıkta Fısıldayan'],['H. P. Lovecraft'],"['7.5/10', '1.039', '247']","['Edebiyat', ',', 'Fantastik', ',', 'Korku-Gerilim', ',', 'Roman']","['Tahmini Okuma Süresi: 2 sa. 30 dk.', 'Sayfa Sayısı: 88', 'Basım Tarihi: Şubat 2020', 'Yayınevi: İthaki Yayınları', 'Orijinal Adı: The Whisperer in Darkness']","['Bkmkitap', 'Kitapyurdu']","['₺54,00', '₺67,50']",['Kadın'],['% 57.1'],"['Yazar: \nH. P. Lovecraft', 'Çevirmen: \nF. Cihan Akkartal', 'Editör: \nAlican Saygı Ortanca']"
2105,['Nefis Terbiyesi'],['İbni Kayyim El Cevziyye'],"['9.1/10', '1.038', '409']",['Din (İslam)'],"['Tahmini Okuma Süresi: 7 sa. 2 dk.', 'Sayfa Sayısı: 248', 'Basım Tarihi: Şubat 2015', 'İlk Yayın Tarihi: 2006', 'Yayınevi: Karınca &amp; Polen Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺99,20', '₺115,20']",['Kadın'],['% 68.3'],"['Yazar: \nİbni Kayyim El Cevziyye', 'Çevirmen: \nOsman Arpaçukuru', 'Çevirmen: \nMehmet Ali Kara']"
2106,['Bir Kapı Önünde'],['Özdemir Asaf'],"['8.7/10', '1.038', '205']","['Edebiyat', ',', 'Şiir']","['Tahmini Okuma Süresi: 2 sa. 25 dk.', 'Sayfa Sayısı: 85', 'Basım Tarihi: Ekim 2002', 'İlk Yayın Tarihi: 1957', 'Yayınevi: Adam Yayınları']",[],[],['Kadın'],['% 65.3'],['Yazar: \nÖzdemir Asaf']
2107,"[""Gölgelerin Efendisi 4 - Skandiya'yı Kurtarmak""]",['John Flanagan'],"['8.9/10', '1.038', '243']","['Edebiyat', ',', 'Fantastik', ',', 'Gençlik', ',', 'Roman']","['Tahmini Okuma Süresi: 9 sa. 38 dk.', 'Sayfa Sayısı: 340', 'Basım Tarihi: Aralık 2010', 'Yayınevi: Beyaz Balina Yayınları']",['Bkmkitap'],"['₺90,30']",['Erkek'],['% 63.5'],"['Yazar: \nJohn Flanagan', 'Çevirmen: \nÇağdaş Özkan']"
2108,['Harika Piç'],['Christina Lauren'],"['6.6/10', '1.038', '168']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 9 sa. 4 dk.', 'Sayfa Sayısı: 320', 'Basım Tarihi: Ağustos 2014', 'İlk Yayın Tarihi: Şubat 2013', 'Yayınevi: Pegasus Yayınları', 'Orijinal Adı: Beatiful Bastard']","['Bkmkitap', 'Kitapyurdu']","['₺164,45', '₺49,99']",['Kadın'],['% 86.7'],"['Yazar: \nChristina Lauren', 'Çevirmen: \nSertaç Kahyaoğlu']"
2109,['Buzdaki Kız'],['Robert Bryndza'],"['8.1/10', '1.038', '287']","['Edebiyat', ',', 'Korku-Gerilim', ',', 'Roman']","['Tahmini Okuma Süresi: 11 sa. 47 dk.', 'Sayfa Sayısı: 416', 'Basım Tarihi: Ekim 2016', 'Yayınevi: Yabancı Yayınları', 'Orijinal Adı: The Girl In The Ice (DCI Erika Foster, #1)']","['Bkmkitap', 'Kitapyurdu']","['₺130,00', '₺187,20']",['Kadın'],['% 82.8'],"['Yazar: \nRobert Bryndza', 'Çevirmen: \nMerve Solmaz']"
2110,['Aslında Aşk da Yok'],['Duygu Asena'],"['8.1/10', '1.037', '204']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 5 sa. 33 dk.', 'Sayfa Sayısı: 196', 'Basım Tarihi: 2008', 'Yayınevi: Doğan Kitap']","['Bkmkitap', 'Kitapyurdu']","['₺53,72', '₺61,23']",['Kadın'],['% 92.2'],['Yazar: \nDuygu Asena']
2111,['Bakire ile Çingene'],['D. H. Lawrence'],"['6.8/10', '1.038', '172']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 3 sa. 38 dk.', 'Sayfa Sayısı: 128', 'Basım Tarihi: 1990', 'Yayınevi: Can Yayınları', 'Orijinal Adı: The Virgin and the Gypsy']","['Bkmkitap', 'Kitapyurdu']","['₺38,35', '₺54,38']",['Kadın'],['% 74.3'],"['Yazar: \nD. H. Lawrence', 'Çevirmen: \nTülin Nutku']"
2112,"['Ermiş, Sörfçü ve Patron']",['Robin Sharma'],"['8.3/10', '1.037', '249']",['Kişisel Gelişim'],"['Tahmini Okuma Süresi: 7 sa. 29 dk.', 'Sayfa Sayısı: 264', 'Basım Tarihi: Temmuz 2012', 'İlk Yayın Tarihi: 1 Mayıs 2006', 'Yayınevi: Pegasus Yayınları', 'Orijinal Adı: The Saint, The Surfer And The Ceo']","['Bkmkitap', 'Kitapyurdu']","['₺136,95', '₺161,85']",['Kadın'],['% 65.8'],"['Yazar: \nRobin Sharma', 'Çevirmen: \nFiliz Gülerkaya']"
2113,['Bin Ömrüm Olsa'],['Kristin Hannah'],"['8.4/10', '1.036', '254']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 11 sa. 34 dk.', 'Sayfa Sayısı: 408', 'Basım Tarihi: Mayıs 2018', 'İlk Yayın Tarihi: 1992', 'Yayınevi: Pegasus Yayınları', 'Orijinal Adı: Once in Every Life']","['Bkmkitap', 'Kitapyurdu']","['₺175,45', '₺167,48']",['Kadın'],['% 94.6'],"['Yazar: \nKristin Hannah', 'Çevirmen: \nSolina Silahlı']"
2114,['Erdemli İnsanın Yol Haritası'],['İbn Hazm El-Endelüsi'],"['8.5/10', '1.036', '265']","['Din (İslam)', ',', 'Tasavvuf-Mezhepler-Tarikatlar']","['Tahmini Okuma Süresi: 3 sa. 38 dk.', 'Sayfa Sayısı: 128', 'Basım Tarihi: 5 Şubat 2019', 'Yayınevi: Sufi Kitap']","['Bkmkitap', 'Kitapyurdu']","['₺77,00', '₺78,65']",['Kadın'],['% 79.3'],"['Yazar: \nİbn Hazm El-Endelüsi', 'Çevirmen: \nCemal Aydın']"
2115,['Yabancı'],['Diana Gabaldon'],"['8.8/10', '1.035', '325']","['Roman', ',', 'Fantastik', ',', 'Aşk', ',', 'Tarih', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 21 sa. 18 dk.', 'Sayfa Sayısı: 752', 'Basım Tarihi: Nisan 2024', 'İlk Yayın Tarihi: 1991', 'Yayınevi: Epsilon Yayınları', 'Orijinal Adı: Outlander #1']","['Bkmkitap', 'Kitapyurdu']","['₺315,00', '₺374,06']",['Kadın'],['% 91.4'],"['Yazar: \nDiana Gabaldon', 'Çevirmen: \nSeden Gürel']"
2116,"['İnsanlar Uyurlar, Ölünce Uyanırlar']",['Emre Dorman'],"['8/10', '1.035', '240']","['Din (İslam)', ',', 'İnsan ve Toplum', ',', 'Kişisel Gelişim']","['Tahmini Okuma Süresi: 5 sa. 11 dk.', 'Sayfa Sayısı: 183', 'Basım Tarihi: Nisan 2011', 'Yayınevi: İstanbul Yayınevi', 'Orijinal Adı: İnsanlar Uyurlar, Ölünce Uyanırlar']","['Bkmkitap', 'Kitapyurdu']","['₺114,00', '₺84,40']",['Kadın'],['% 62.4'],['Yazar: \nEmre Dorman']
2117,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
2118,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
2119,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
2120,['Seviyorsan Git Konuş Bence'],['Fatih Yağcı'],"['8.3/10', '1.034', '242']","['Anlatı', ',', 'Edebiyat', ',', 'Gençlik']","['Tahmini Okuma Süresi: 4 sa. 32 dk.', 'Sayfa Sayısı: 160', 'Basım Tarihi: Haziran 2015', 'Yayınevi: Nesil Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺71,50', '₺71,42']",['Kadın'],['% 77.7'],['Yazar: \nFatih Yağcı']
2121,['Kendimi Buldum'],['Halit Ertuğrul'],"['8.9/10', '1.034', '171']","['Din (İslam)', ',', 'Edebiyat', ',', 'Hikaye (Öykü)']","['Tahmini Okuma Süresi: 2 sa. 43 dk.', 'Sayfa Sayısı: 96', 'Basım Tarihi: Aralık 2019', 'Yayınevi: Nesil Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺71,50', '₺66,13']",['Kadın'],['% 68.4'],['Yazar: \nHalit Ertuğrul']
2122,['Gökçen 2'],['Loresima'],"['9/10', '1.041', '245']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 15 sa. 25 dk.', 'Sayfa Sayısı: 544', 'Basım Tarihi: 2024', 'Yayınevi: Ephesus Yayınları']",['Kitapyurdu'],"['₺220,94']",['Kadın'],['% 98.8'],['Yazar: \nLoresima']
2123,['Acıya Kurşun İşlemez'],['Adnan Yücel'],"['8.4/10', '1.035', '255']","['Edebiyat', ',', 'Şiir']","['Tahmini Okuma Süresi: 2 sa. 2 dk.', 'Sayfa Sayısı: 72', 'Basım Tarihi: Nisan 2012', 'Yayınevi: Yurt Kitap Yayın']","['Bkmkitap', 'Kitapyurdu']","['₺46,90', '₺31,92']",['Kadın'],['% 58.8'],['Yazar: \nAdnan Yücel']
2124,"[""Benden Selam Söyle Anadolu'ya""]",['Dido Sotiriyu'],"['8.6/10', '1.033', '291']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 7 sa. 25 dk.', 'Sayfa Sayısı: 262', 'Basım Tarihi: Ekim 2014', 'İlk Yayın Tarihi: 1974', 'Yayınevi: Can Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺120,60', '₺112,06']",['Kadın'],['% 58.6'],"['Yazar: \nDido Sotiriyu', 'Çevirmen: \nAttila Tokatlı']"
2125,['Sonsuza Dek Sen'],['Jojo Moyes'],"['8.2/10', '1.034', '271']","['Aşk', ',', 'Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 15 sa. 32 dk.', 'Sayfa Sayısı: 548', 'Basım Tarihi: Mayıs 2018', 'İlk Yayın Tarihi: 2018', 'Yayınevi: DEX']","['Bkmkitap', 'Kitapyurdu']","['₺33,15', '₺27,63']",['Kadın'],['% 92.6'],"['Yazar: \nJojo Moyes', 'Çevirmen: \nİlknur Özdemir']"
2126,"['Red, White & Royal Blue']",['Casey McQuiston'],"['8.2/10', '1.034', '254']","['Roman', ',', 'Aşk', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 11 sa. 51 dk.', 'Sayfa Sayısı: 418', 'Basım Tarihi: Mayıs 2020', 'İlk Yayın Tarihi: 14 Mayıs 2019', 'Yayınevi: St. Martin`s Griffin']","['Bkmkitap', 'Kitapyurdu']","['₺143,40', '₺175,18']",['Kadın'],['% 93.4'],['Yazar: \nCasey McQuiston']
2127,['Dua'],['Ali Şeriati'],"['8.6/10', '1.032', '223']",['Din (İslam)'],"['Tahmini Okuma Süresi: 4 sa. 30 dk.', 'Sayfa Sayısı: 159', 'Basım Tarihi: Ocak 2000', 'İlk Yayın Tarihi: 30 Kasım 1944', 'Yayınevi: Fecr Yayınclık']",[],[],['Kadın'],['% 55.4'],"['Yazar: \nAli Şeriati', 'Yazar: \nAlexis Carrel']"
2128,['Son 48 Saat'],['Simon Kernick'],"['7.7/10', '1.032', '226']","['Edebiyat', ',', 'Korku-Gerilim', ',', 'Macera-Aksiyon', ',', 'Polisiye', ',', 'Roman']","['Tahmini Okuma Süresi: 10 sa. 53 dk.', 'Sayfa Sayısı: 384', 'Basım Tarihi: Nisan 2017', 'Yayınevi: Olimpos Yayınları', 'Orijinal Adı: Deadline']","['Bkmkitap', 'Kitapyurdu']","['₺121,00', '₺137,50']",['Kadın'],['% 71.6'],"['Yazar: \nSimon Kernick', 'Çevirmen: \nEsra Gül Coşkun']"
2129,['İlim Yolunda Sabır'],['Abdulfettah Ebu Gudde'],"['8.4/10', '1.034', '322']","['Araştırma-İnceleme', ',', 'Din (İslam)', ',', 'Kültür']","['Tahmini Okuma Süresi: 3 sa. 24 dk.', 'Sayfa Sayısı: 120', 'Basım Tarihi: 5 Aralık 2019', 'Yayınevi: Takdim Yayıncılık']","['Bkmkitap', 'Kitapyurdu']","['₺84,70', '₺60,64']",['Kadın'],['% 68.5'],"['Yazar: \nAbdulfettah Ebu Gudde', 'Çevirmen: \nSemih Yolaçan']"
2130,['6.27 Treni'],['Jean Paul Didierlaurent'],"['7.8/10', '1.031', '254']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 3 sa. 46 dk.', 'Sayfa Sayısı: 133', 'Basım Tarihi: Ağustos 2017', 'İlk Yayın Tarihi: 10 Mart 2016', 'Yayınevi: Can Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺117,00', '₺84,04']",['Kadın'],['% 74.5'],"['Yazar: \nJean Paul Didierlaurent', 'Çevirmen: \nAysel Bora']"
2131,['Yaşadım Demek İçin Ne Yapmalı?'],['Muazzez İlmiye Çığ'],"['8.9/10', '1.031', '255']","['Kişisel Gelişim', ',', 'Söyleşi-Röportaj']","['Tahmini Okuma Süresi: 6 sa. 34 dk.', 'Sayfa Sayısı: 232', 'Basım Tarihi: Mayıs 2023', 'Yayınevi: Tuhaf Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺85,00', '₺139,75']",['Kadın'],['% 79.2'],"['Yazar: \nMuazzez İlmiye Çığ', 'Yazar: \nBüşra Sanay']"
2132,['İntikam'],['P. C. Cast'],"['7.9/10', '1.032', '175']","['Roman', ',', 'Fantastik', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 9 sa. 58 dk.', 'Sayfa Sayısı: 352', 'Basım Tarihi: Kasım 2013', 'Yayınevi: Pegasus Yayınları', 'Orijinal Adı: Revealed']","['Bkmkitap', 'Kitapyurdu']","['₺164,45', '₺164,65']",['Kadın'],['% 88.3'],"['Yazar: \nP. C. Cast', 'Yazar: \nKristin Cast', 'Çevirmen: \nSevinç Seyla Tezcan']"
2133,['Cumbadan Rumbaya'],['Peyami Safa'],"['8.3/10', '1.030', '214']","['Edebiyat', ',', 'Roman', ',', 'Türk Klasikleri']","['Tahmini Okuma Süresi: 12 sa. 9 dk.', 'Sayfa Sayısı: 429', 'Basım Tarihi: Mayıs 2020', 'İlk Yayın Tarihi: 1936', 'Yayınevi: Ötüken Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺78,00', '₺120,00']",['Kadın'],['% 68.2'],['Yazar: \nPeyami Safa']
2134,"[""Mişkatu'l Envar Nurlar Alemi""]",['İmam Gazali'],"['8.9/10', '1.030', '287']","['Din (İslam)', ',', 'Tasavvuf-Mezhepler-Tarikatlar']","['Tahmini Okuma Süresi: 2 sa. 43 dk.', 'Sayfa Sayısı: 96', 'Basım Tarihi: Mayıs 2010', 'İlk Yayın Tarihi: Kasım 2007', 'Yayınevi: Nesil Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺11,20', '₺9,60']",['Kadın'],['% 63.1'],"['Yazar: \nİmam Gazali', 'Çevirmen: \nŞadi Eren']"
2135,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
2136,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
2137,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
2138,['Gregor ve Sır Kehaneti'],['Suzanne Collins'],"['8.3/10', '1.030', '178']","['Roman', ',', 'Fantastik', ',', 'Polisiye', ',', 'Bilim-Kurgu', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 8 sa. 50 dk.', 'Sayfa Sayısı: 312', 'Basım Tarihi: Ocak 2012', 'İlk Yayın Tarihi: 2006', 'Yayınevi: Pegasus Yayınları', 'Orijinal Adı: Gregor and the Marks of Secret (Underland Chronicles #4)']","['Bkmkitap', 'Kitapyurdu']","['₺144,00', '₺132,20']",['Kadın'],['% 71.4'],"['Yazar: \nSuzanne Collins', 'Çevirmen: \nYelda Rasenfos']"
2139,['Serzeniş: Leyl'],['Sümeyye Koç'],"['8.5/10', '1.031', '315']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 12 sa. 28 dk.', 'Sayfa Sayısı: 440', 'Basım Tarihi: Ağustos 2019', 'Yayınevi: Epsilon Yayınevi']","['Bkmkitap', 'Kitapyurdu']","['₺176,40', '₺196,00']",['Kadın'],['% 94.9'],['Yazar: \nSümeyye Koç']
2140,['Gözleri İntihar Mavi'],['Yusuf Hayaloğlu'],"['8.9/10', '1.030', '304']","['Edebiyat', ',', 'Şiir']","['Tahmini Okuma Süresi: 4 sa. 3 dk.', 'Sayfa Sayısı: 143', 'Basım Tarihi: Temmuz 2009', 'İlk Yayın Tarihi: 2002', 'Yayınevi: Ağaç Kitabevi Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺29,25', '₺18,00']",['Erkek'],['% 55.3'],['Yazar: \nYusuf Hayaloğlu']
